3.873000000000001e-07
5.316950000000002e-07
5.319300000000002e-07
5.321650000000003e-07
5.324000000000003e-07
5.326350000000003e-07
5.328700000000004e-07
9.203900000000005e-07
1.0649450000000006e-06
1.0651800000000005e-06
1.0654150000000004e-06
1.4529350000000004e-06
1.5974900000000005e-06
1.5977250000000004e-06
1.9852450000000007e-06
2.7696450000000007e-06
3.2028400000000007e-06
3.590360000000001e-06
3.734915000000001e-06
3.735150000000001e-06
3.735385000000001e-06
3.735620000000001e-06
3.7358550000000008e-06
3.7360900000000007e-06
3.7363250000000006e-06
3.7365600000000005e-06
3.7367950000000004e-06
3.7370300000000004e-06
3.7372650000000003e-06
3.7375000000000002e-06
3.737735e-06
3.73797e-06
3.738205e-06
3.73844e-06
3.738675e-06
3.7389099999999997e-06
3.7391449999999997e-06
4.151865e-06
4.31082e-06
4.311055e-06
4.311290000000001e-06
4.311525000000001e-06
4.311760000000001e-06
4.311995000000002e-06
4.312230000000002e-06
4.3124650000000024e-06
4.312700000000003e-06
4.312935000000003e-06
4.3131700000000035e-06
4.330685000000003e-06
4.338360000000003e-06
4.338595000000003e-06
4.338830000000004e-06
4.339065000000004e-06
4.339300000000004e-06
4.339535000000005e-06
4.339770000000005e-06
4.727290000000005e-06
4.8718450000000045e-06
4.889285000000005e-06
4.896880000000005e-06
4.897115000000005e-06
4.897350000000006e-06
4.897585000000006e-06
4.897820000000006e-06
4.898055000000007e-06
4.898290000000007e-06
4.8985250000000074e-06
4.898760000000008e-06
4.898995000000008e-06
4.8992300000000085e-06
4.899465000000009e-06
4.899700000000009e-06
4.8999350000000095e-06
4.90017000000001e-06
4.90040500000001e-06
4.9006400000000106e-06
4.900875000000011e-06
4.901110000000011e-06
4.901345000000012e-06
4.901580000000012e-06
4.919020000000012e-06
4.9266150000000125e-06
4.926850000000013e-06
4.927085000000013e-06
4.9273200000000135e-06
4.927555000000014e-06
4.927790000000014e-06
4.9280250000000145e-06
4.928260000000015e-06
4.928495000000015e-06
4.9287300000000156e-06
4.928965000000016e-06
4.929200000000016e-06
4.9466400000000166e-06
4.954235000000017e-06
4.954470000000017e-06
4.9547050000000175e-06
4.954940000000018e-06
4.955175000000018e-06
4.9554100000000185e-06
4.955645000000019e-06
4.955880000000019e-06
4.9561150000000195e-06
4.95635000000002e-06
4.95658500000002e-06
4.956820000000021e-06
4.957055000000021e-06
4.957290000000021e-06
4.957525000000022e-06
4.957760000000022e-06
4.957995000000022e-06
4.958230000000023e-06
4.958465000000023e-06
4.958700000000023e-06
4.958935000000024e-06
4.959170000000024e-06
4.959405000000024e-06
4.959640000000025e-06
4.959875000000025e-06
4.9601100000000254e-06
4.960345000000026e-06
4.960580000000026e-06
4.9608150000000265e-06
4.961050000000027e-06
4.961285000000027e-06
4.9615200000000275e-06
4.961755000000028e-06
4.961990000000028e-06
4.9622250000000285e-06
4.962460000000029e-06
4.962695000000029e-06
4.96293000000003e-06
4.96316500000003e-06
4.96340000000003e-06
4.963635000000031e-06
4.963870000000031e-06
4.964105000000031e-06
4.964340000000032e-06
4.964575000000032e-06
4.964810000000032e-06
4.965045000000033e-06
4.965280000000033e-06
4.965515000000033e-06
4.965750000000034e-06
4.965985000000034e-06
4.966220000000034e-06
4.966455000000035e-06
4.966690000000035e-06
4.9669250000000355e-06
4.967160000000036e-06
4.967395000000036e-06
5.354915000000036e-06
5.499470000000036e-06
5.499705000000036e-06
5.499940000000036e-06
5.500175000000037e-06
5.500410000000037e-06
5.517925000000037e-06
5.5256000000000365e-06
5.6906950000000365e-06
5.784770000000036e-06
5.7850050000000364e-06
6.186100000000036e-06
6.337935000000036e-06
6.338170000000037e-06
6.528540000000037e-06
6.637095000000037e-06
6.637330000000038e-06
6.637565000000038e-06
6.637800000000038e-06
6.638035000000039e-06
6.638270000000039e-06
6.680965000000039e-06
6.703040000000039e-06
6.70327500000004e-06
6.70351000000004e-06
6.7210250000000396e-06
6.7287000000000394e-06
6.72893500000004e-06
6.72917000000004e-06
6.7294050000000405e-06
6.729640000000041e-06
6.729875000000041e-06
6.772570000000041e-06
6.794645000000041e-06
6.794880000000042e-06
6.795115000000042e-06
6.812630000000042e-06
